point_id,label,crown_idx,crown_id,offcrown,off_grid,terminal_absent_epochs,terminal_laundered,terminal_laundered_posterior,terminal_censored,laundered_crown_obs1,laundered_crown_obs0,laundered_crown_missing,raw_trajectory,viterbi_trajectory,posterior_trajectory,crown_obs,n_epochs_touched,impossible_triples_raw,impossible_triples_healed,impossible_triples_posterior,healed_to_canopy,healed_to_ignore
634,nochange,209882,EDM_0209881,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
635,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
636,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
637,nochange,108025,EDM_0108024,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
638,nochange,118800,EDM_0118799,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
639,nochange,183900,EDM_0183899,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
64,nochange,369,EDM_0000368,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
640,nochange,0,,1,0,0,0,0,0,0,0,0,.C..CCC.C.CC,,,,0,2,0,0,0,0
641,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
642,nochange,215590,EDM_0215589,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
643,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
644,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
645,nochange,215708,EDM_0215707,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
646,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
647,nochange,0,,1,0,0,0,0,0,0,0,0,..C...C.....,,,,0,0,0,0,0,0
648,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
649,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
65,loss,191217,EDM_0191216,0,0,4,4,4,0,0,4,0,CCCCCCCC....,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCC....,4,0,0,0,4,0
650,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
651,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
652,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
653,nochange,116355,EDM_0116354,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
654,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCC.CCCCC,,,,0,1,0,0,0,0
655,nochange,166575,EDM_0166574,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
656,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.....,,,,0,0,0,0,0,0
658,nochange,60563,EDM_0060562,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
659,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
66,nochange,118810,EDM_0118809,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
660,nochange,158770,EDM_0158769,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
661,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
662,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CC.C,,,,0,2,0,0,0,0
663,nochange,60532,EDM_0060531,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
664,nochange,36029,EDM_0036028,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
665,nochange,59544,EDM_0059543,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
666,nochange,3801,EDM_0003800,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
667,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
668,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
669,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
67,nochange,144586,EDM_0144585,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
670,nochange,121747,EDM_0121746,0,0,0,0,0,0,0,0,0,..CCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,.CCxCCCCCCCC,2,0,0,0,2,0
671,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.CCCCCC,,,,0,1,0,0,0,0
672,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
673,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
674,nochange,15032,EDM_0015031,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
675,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
676,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
677,nochange,159339,EDM_0159338,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
678,nochange,282,EDM_0000281,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
679,nochange,107062,EDM_0107061,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
68,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
680,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
681,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
682,nochange,209487,EDM_0209486,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
683,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
684,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
685,nochange,53564,EDM_0053563,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
686,nochange,0,,1,0,0,0,0,0,0,0,0,....C.......,,,,0,0,0,0,0,0
687,nochange,0,,1,0,0,0,0,0,0,0,0,.C..CCCCCCCC,,,,0,0,0,0,0,0
688,nochange,93116,EDM_0093115,0,0,0,0,0,0,0,0,0,CCCCCCCCC.CC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,1,0,0,1,0
689,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
69,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
690,nochange,0,,1,0,0,0,0,0,0,0,0,C.C.....CC.C,,,,0,2,0,0,0,0
691,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC..C.CCCC,,,,0,1,0,0,0,0
693,nochange,25827,EDM_0025826,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
694,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCC.,,,,0,0,0,0,0,0
695,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
696,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
697,nochange,0,,1,0,0,0,0,0,0,0,0,....C.......,,,,0,0,0,0,0,0
698,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
699,nochange,170367,EDM_0170366,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
7,nochange,60078,EDM_0060077,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
70,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
700,loss,0,,1,0,0,0,0,0,0,0,0,.CC.CCC.....,,,,0,1,0,0,0,0
701,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
702,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
703,nochange,0,,1,0,0,0,0,0,0,0,0,.CC.....C...,,,,0,0,0,0,0,0
704,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
705,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
706,nochange,0,,1,0,0,0,0,0,0,0,0,..C.........,,,,0,0,0,0,0,0
707,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.CCCCCC,,,,0,1,0,0,0,0
708,nochange,0,,1,0,0,0,0,0,0,0,0,....C.CCCCCC,,,,0,1,0,0,0,0
709,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
71,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
710,nochange,206480,EDM_0206479,0,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,1,0,0,1,0
711,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
712,nochange,0,,1,0,0,0,0,0,0,0,0,C.....CCC...,,,,0,0,0,0,0,0
713,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
714,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
715,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
716,nochange,100475,EDM_0100474,0,0,0,0,0,0,0,0,0,.CC.CCCC...C,CCCCCCCCCCCC,CCCCCCCCCCCC,xCC.CCCCx..C,5,1,0,0,5,0
717,nochange,0,,1,0,0,0,0,0,0,0,0,..C.........,,,,0,0,0,0,0,0
718,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
719,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
72,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
720,nochange,197960,EDM_0197959,0,0,0,0,0,0,0,0,0,.CCC.CC....C,CCCCCCCCCCCC,CCCCCCCCCCCC,.CCC.CCx...C,6,1,0,0,6,0
721,nochange,8188,EDM_0008187,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
722,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.C.C..C,,,,0,2,0,0,0,0
723,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
724,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
725,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
726,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
727,nochange,0,,1,0,0,0,0,0,0,0,0,.C.......C..,,,,0,0,0,0,0,0
728,nochange,190341,EDM_0190340,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
729,nochange,0,,1,0,0,0,0,0,0,0,0,C..C....C...,,,,0,0,0,0,0,0
73,nochange,183888,EDM_0183887,0,0,0,0,0,0,0,0,0,CC...CCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCxxxCCCCCCC,3,0,0,0,3,0
730,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
731,nochange,0,,1,0,0,0,0,0,0,0,0,...C........,,,,0,0,0,0,0,0
732,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
734,nochange,44115,EDM_0044114,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
735,nochange,54136,EDM_0054135,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
736,nochange,0,,1,0,0,0,0,0,0,0,0,......C.C...,,,,0,1,0,0,0,0
737,loss,129267,EDM_0129266,0,0,2,2,2,0,1,0,1,C...C.CCCC..,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCxC,6,1,0,0,6,0
738,nochange,0,,1,0,0,0,0,0,0,0,0,..CCC...C...,,,,0,0,0,0,0,0
739,nochange,0,,1,0,0,0,0,0,0,0,0,...C........,,,,0,0,0,0,0,0
74,nochange,180866,EDM_0180865,0,0,1,1,1,0,1,0,0,.C...CCC.CC.,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,6,1,0,0,6,0
740,nochange,0,,1,0,0,0,0,0,0,0,0,C.C.........,,,,0,1,0,0,0,0
741,nochange,195280,EDM_0195279,0,0,3,3,3,0,1,1,1,.....CCCC...,CCCCCCCCCCCC,CCCCCCCCCCCC,.xC.xCCCCC.x,8,0,0,0,8,0
742,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
743,nochange,0,,1,0,0,0,0,0,0,0,0,...C.CC.C..C,,,,0,2,0,0,0,0
744,nochange,0,,1,0,0,0,0,0,0,0,0,........C..C,,,,0,0,0,0,0,0
745,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
746,nochange,43402,EDM_0043401,0,0,0,0,0,0,0,0,0,CCCCCCCCC..C,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,2,0,0,0,2,0
747,nochange,66738,EDM_0066737,0,0,5,0,1,0,0,0,0,..C.CCC.....,CCCCCCCAAAAA,CCCCCCCC....,.CCxCCC.....,3,1,0,0,3,0
748,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
749,loss,0,,1,0,0,0,0,0,0,0,0,.CC.CCC.C...,,,,0,2,0,0,0,0
75,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
750,nochange,91087,EDM_0091086,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
751,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
752,nochange,206503,EDM_0206502,0,0,0,0,0,0,0,0,0,..CC.C.CCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,.CCCCCCCCCCC,4,2,0,0,4,0
753,nochange,0,,1,0,0,0,0,0,0,0,0,...C........,,,,0,0,0,0,0,0
754,nochange,0,,1,0,0,0,0,0,0,0,0,........C..C,,,,0,0,0,0,0,0
755,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
756,nochange,162123,EDM_0162122,0,0,0,0,0,0,0,0,0,CCC.CCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCC.CCCCCCCC,1,1,0,0,1,0
757,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
758,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
759,nochange,0,,1,0,0,0,0,0,0,0,0,.C..........,,,,0,0,0,0,0,0
76,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
761,nochange,0,,1,0,0,0,0,0,0,0,0,...CC.C.C.CC,,,,0,3,0,0,0,0
762,nochange,0,,1,0,0,0,0,0,0,0,0,...C........,,,,0,0,0,0,0,0
763,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
764,nochange,187562,EDM_0187561,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
765,nochange,95014,EDM_0095013,0,0,4,0,0,0,0,0,0,.......C....,AAAAAAAAAAAA,............,.....C.C....,1,0,0,0,0,0
766,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
767,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
768,nochange,0,,1,0,0,0,0,0,0,0,0,.CC.C.C.C..C,,,,0,3,0,0,0,0
769,nochange,132272,EDM_0132271,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
77,nochange,18776,EDM_0018775,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
770,nochange,7564,EDM_0007563,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
771,nochange,0,,1,0,0,0,0,0,0,0,0,.C.C..C.C.CC,,,,0,3,0,0,0,0
772,nochange,0,,1,0,0,0,0,0,0,0,0,C.....C.C...,,,,0,1,0,0,0,0
773,nochange,212947,EDM_0212946,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
774,nochange,0,,1,0,0,0,0,0,0,0,0,.CCCCCCCCCCC,,,,0,0,0,0,0,0
775,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
776,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
777,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC....C...,,,,0,0,0,0,0,0
778,nochange,0,,1,0,0,0,0,0,0,0,0,C...CCC.C..C,,,,0,1,0,0,0,0
779,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
78,loss,5134,EDM_0005133,0,0,2,2,2,0,0,2,0,CCCCCCCCCC..,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCC..,2,0,0,0,2,0
780,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
781,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
782,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
783,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.C.C.,,,,0,2,0,0,0,0
784,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
785,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
786,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
787,nochange,0,,1,0,0,0,0,0,0,0,0,.........C.C,,,,0,1,0,0,0,0
788,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
789,nochange,0,,1,0,0,0,0,0,0,0,0,.CC..C..CC.C,,,,0,1,0,0,0,0
79,nochange,31086,EDM_0031085,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
790,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
791,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
792,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
793,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
794,nochange,0,,1,0,0,0,0,0,0,0,0,...C.....CCC,,,,0,0,0,0,0,0
795,nochange,213158,EDM_0213157,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
796,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
797,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
798,nochange,137365,EDM_0137364,0,0,0,0,0,0,0,0,0,..C.C..CCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCC.CCCCCCCC,5,1,0,0,5,0
799,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
8,loss,170219,EDM_0170218,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
80,nochange,72142,EDM_0072141,0,0,0,0,0,0,0,0,0,CCCCCCCCCC.C,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,1,0,0,1,0
800,nochange,197514,EDM_0197513,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
801,nochange,32188,EDM_0032187,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
802,nochange,0,,1,0,0,0,0,0,0,0,0,C...........,,,,0,0,0,0,0,0
803,nochange,0,,1,0,0,0,0,0,0,0,0,CC..........,,,,0,0,0,0,0,0
804,nochange,0,,1,0,0,0,0,0,0,0,0,.C..........,,,,0,0,0,0,0,0
805,nochange,141262,EDM_0141261,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
806,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
807,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
808,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
809,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.C.CC,,,,0,2,0,0,0,0
81,nochange,102935,EDM_0102934,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
810,nochange,0,,1,0,0,0,0,0,0,0,0,CCC.........,,,,0,0,0,0,0,0
811,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
812,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
813,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
814,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
815,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCC.,,,,0,1,0,0,0,0
816,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
817,nochange,0,,1,0,0,0,0,0,0,0,0,.C..........,,,,0,0,0,0,0,0
818,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
819,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC...C..C,,,,0,0,0,0,0,0
82,nochange,111465,EDM_0111464,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,xCCxCCCCCCCC,0,0,0,0,0,0
820,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
821,nochange,38546,EDM_0038545,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
822,nochange,81021,EDM_0081020,0,0,0,0,0,0,0,0,0,..CCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,x.CCxCCCCCCC,2,0,0,0,2,0
823,nochange,11708,EDM_0011707,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
824,nochange,125759,EDM_0125758,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
825,nochange,0,,1,0,0,0,0,0,0,0,0,..C.C.C.....,,,,0,2,0,0,0,0
826,nochange,187345,EDM_0187344,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
827,nochange,125553,EDM_0125552,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
828,nochange,200018,EDM_0200017,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
829,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
83,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CC.C,,,,0,2,0,0,0,0
830,nochange,200924,EDM_0200923,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCxC,0,0,0,0,0,0
