run_id,year,run_tag,step,label,seconds,bytes,mb_per_s,log_file
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_latest_2011s_t1_2011s_in05.pt,2.5,1113248221,445.30,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.6,1113244453,428.17,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_latest_2011s_t1_2011s_in05.pt,2.3,1113248221,484.02,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.6,1113244453,428.17,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.5,1113244453,445.30,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_latest_2011s_t1_2011s_in05.pt,2.5,1113248221,445.30,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.7,1113244453,412.31,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.3,1113244453,484.02,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_latest_2011s_t1_2011s_in05.pt,2.5,1113248221,445.30,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.3,1113244453,484.02,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
20260902T133653Z_2011s_t1_2011s_in05_train,2011s,t1_2011s_in05,train,copy sem_best_2011s_t1_2011s_in05.pt,2.7,1113244453,412.31,phase4_semantic_finetune_train_2011s_2026-09-02T14-04.log
