unit_id,blind_order,is_control,stratum_id,stratum_name,tier,gap_left_yr,gap_right_yr,gap_years,gap_bucket,size_class,bracket_years,epoch_prev,epoch_filled,epoch_next,x,y,epsg,row,col,n_cells,area_m2,equiv_diam_m,control_flank,adjudicable,adjudicator,adjudicator_dyear,adjudicate,present_in_filled_epoch,notes
F2011s_02033_01114,492,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,547317.0,5296851.0,26910,2033,1114,34,136.0,13.16,,0,,,0,,
F2016_01415_01886,493,0,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,548861.0,5298087.0,26910,1415,1886,15,60.0,8.74,,1,lidar_chm2_2016_50cm,0,0,,
C2013_02426_01226,494,1,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2011s,2013,2015,547541.0,5296065.0,26910,2426,1226,50,200.0,15.96,prev,0,,,0,,
C2019_03003_02075,495,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,549239.0,5294911.0,26910,3003,2075,21,84.0,10.34,next,0,,,0,,
C2019_00966_02339,496,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549767.0,5298985.0,26910,966,2339,11,44.0,7.48,next,0,,,0,,
F2013_02278_01230,497,0,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2011s,2013,2015,547549.0,5296361.0,26910,2278,1230,7,28.0,5.97,,0,,,0,,
C2015_03248_01485,498,1,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,548059.0,5294421.0,26910,3248,1485,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,-1,0,,
F2015_02825_01310,499,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,547709.0,5295267.0,26910,2825,1310,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,1,,
F2019_03422_00834,500,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,546757.0,5294073.0,26910,3422,834,12,48.0,7.82,,0,,,0,,
C2015_04128_02299,501,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549687.0,5292661.0,26910,4128,2299,8,32.0,6.38,prev,1,lidar_chm2_2016_50cm,-1,1,,
F2016_03027_01976,502,0,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549041.0,5294863.0,26910,3027,1976,21,84.0,10.34,,1,lidar_chm2_2016_50cm,0,1,,
F2015_02992_02246,503,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549581.0,5294933.0,26910,2992,2246,17,68.0,9.3,,1,lidar_chm2_2016_50cm,-1,0,,
C2021_03918_00862,504,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,546813.0,5293081.0,26910,3918,862,10,40.0,7.14,next,0,,,0,,
F2019_01174_01602,505,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548293.0,5298569.0,26910,1174,1602,10,40.0,7.14,,0,,,0,,
C2015_02044_01368,506,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,547825.0,5296829.0,26910,2044,1368,8,32.0,6.38,next,1,lidar_chm2_2016_50cm,-1,1,,
F2015_03521_02521,507,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,550131.0,5293875.0,26910,3521,2521,8,32.0,6.38,,1,lidar_chm2_2016_50cm,-1,0,,
C2015_04041_01307,508,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,547703.0,5292835.0,26910,4041,1307,10,40.0,7.14,prev,1,lidar_chm2_2016_50cm,-1,0,,
F2019_02305_00905,509,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,546899.0,5296307.0,26910,2305,905,22,88.0,10.59,,0,,,0,,
C2015_03551_01030,510,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,547149.0,5293815.0,26910,3551,1030,31,124.0,12.57,prev,1,lidar_chm2_2016_50cm,-1,1,,
F2015_03187_02180,511,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,549449.0,5294543.0,26910,3187,2180,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,0,,
C2011s_03235_01928,512,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,548945.0,5294447.0,26910,3235,1928,22,88.0,10.59,next,0,,,0,,
F2019_02716_01402,513,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547893.0,5295485.0,26910,2716,1402,11,44.0,7.48,,0,,,0,,
F2019_01021_02248,514,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,549585.0,5298875.0,26910,1021,2248,26,104.0,11.51,,0,,,0,,
C2021_02829_02451,515,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,549991.0,5295259.0,26910,2829,2451,8,32.0,6.38,next,0,,,0,,
F2019_04232_01650,516,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548389.0,5292453.0,26910,4232,1650,37,148.0,13.73,,0,,,0,,
C2016_03748_02422,517,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,549933.0,5293421.0,26910,3748,2422,15,60.0,8.74,next,1,lidar_chm2_2016_50cm,0,0,,
F2019_04046_01862,518,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,548813.0,5292825.0,26910,4046,1862,14,56.0,8.44,,0,,,0,,
C2013_00497_02551,519,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,550191.0,5299923.0,26910,497,2551,9,36.0,6.77,prev,0,,,0,,
F2019_01386_02121,520,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,549331.0,5298145.0,26910,1386,2121,14,56.0,8.44,,0,,,0,,
C2021_03716_01488,521,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548065.0,5293485.0,26910,3716,1488,9,36.0,6.77,next,0,,,0,,
C2019_04018_02261,522,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549611.0,5292881.0,26910,4018,2261,9,36.0,6.77,next,0,,,0,,
F2013_01116_02234,523,0,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2011s,2013,2015,549557.0,5298685.0,26910,1116,2234,54,216.0,16.58,,0,,,0,,
F2019_00580_02243,524,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549575.0,5299757.0,26910,580,2243,12,48.0,7.82,,0,,,0,,
F2016_04183_02280,525,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,549649.0,5292551.0,26910,4183,2280,10,40.0,7.14,,1,lidar_chm2_2016_50cm,0,0,,
F2016_01179_02597,526,0,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,550283.0,5298559.0,26910,1179,2597,7,28.0,5.97,,1,lidar_chm2_2016_50cm,0,1,,
C2019_02803_01145,527,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547379.0,5295311.0,26910,2803,1145,10,40.0,7.14,next,0,,,0,,
F2019_03446_01401,528,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,547891.0,5294025.0,26910,3446,1401,26,104.0,11.51,,0,,,0,,
C2013_02299_00977,529,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,547043.0,5296319.0,26910,2299,977,8,32.0,6.38,next,0,,,0,,
C2019_01729_01763,530,1,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,548615.0,5297459.0,26910,1729,1763,7,28.0,5.97,next,0,,,0,,
C2013_02536_01555,531,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,548199.0,5295845.0,26910,2536,1555,23,92.0,10.82,prev,0,,,0,,
C2015_02793_01628,532,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548345.0,5295331.0,26910,2793,1628,11,44.0,7.48,prev,1,lidar_chm2_2016_50cm,-1,1,,
C2021_04250_01915,533,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548919.0,5292417.0,26910,4250,1915,9,36.0,6.77,next,0,,,0,,
F2019_04057_00877,534,0,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,546843.0,5292803.0,26910,4057,877,49,196.0,15.8,,0,,,0,,
F2015_03183_02321,535,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549731.0,5294551.0,26910,3183,2321,9,36.0,6.77,,1,lidar_chm2_2016_50cm,-1,1,,
F2016_01449_02475,536,0,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,550039.0,5298019.0,26910,1449,2475,7,28.0,5.97,,1,lidar_chm2_2016_50cm,0,1,,
F2015_01884_01851,537,0,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,548791.0,5297149.0,26910,1884,1851,59,236.0,17.33,,1,lidar_chm2_2016_50cm,-1,1,,
F2011s_00220_02595,538,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,550279.0,5300477.0,26910,220,2595,9,36.0,6.77,,0,,,0,,
C2016_03756_02435,539,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,549959.0,5293405.0,26910,3756,2435,16,64.0,9.03,prev,1,lidar_chm2_2016_50cm,0,0,,
C2016_03858_00784,540,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,546657.0,5293201.0,26910,3858,784,11,44.0,7.48,prev,1,lidar_chm2_2016_50cm,0,0,,
F2019_01705_01666,541,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548421.0,5297507.0,26910,1705,1666,12,48.0,7.82,,0,,,0,,
C2015_01454_02272,542,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549633.0,5298009.0,26910,1454,2272,32,128.0,12.77,prev,1,lidar_chm2_2016_50cm,-1,1,,
C2016_00963_02018,543,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,549125.0,5298991.0,26910,963,2018,14,56.0,8.44,prev,1,lidar_chm2_2016_50cm,0,1,,
C2015_03631_01045,544,1,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,547179.0,5293655.0,26910,3631,1045,7,28.0,5.97,prev,1,lidar_chm2_2016_50cm,-1,0,,
C2021_03739_01472,545,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548033.0,5293439.0,26910,3739,1472,8,32.0,6.38,next,0,,,0,,
C2021_03399_01346,546,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547781.0,5294119.0,26910,3399,1346,15,60.0,8.74,next,0,,,0,,
F2019_01683_01306,547,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,547701.0,5297551.0,26910,1683,1306,13,52.0,8.14,,0,,,0,,
C2016_03027_00347,548,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,545783.0,5294863.0,26910,3027,347,22,88.0,10.59,prev,1,lidar_chm2_2016_50cm,0,1,,
C2016_04047_02175,549,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549439.0,5292823.0,26910,4047,2175,29,116.0,12.15,prev,1,lidar_chm2_2016_50cm,0,0,,
C2016_03127_01668,550,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,548425.0,5294663.0,26910,3127,1668,16,64.0,9.03,next,1,lidar_chm2_2016_50cm,0,0,,
C2021_04378_02261,551,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,549611.0,5292161.0,26910,4378,2261,8,32.0,6.38,prev,0,,,0,,
C2019_01059_02457,552,1,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,550003.0,5298799.0,26910,1059,2457,19,76.0,9.84,next,0,,,0,,
C2021_04542_01066,553,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,547221.0,5291833.0,26910,4542,1066,7,28.0,5.97,prev,0,,,0,,
F2016_03818_01055,554,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547199.0,5293281.0,26910,3818,1055,8,32.0,6.38,,1,lidar_chm2_2016_50cm,0,1,,
C2021_02824_02420,555,1,71,BLIND|3|10-14,BLIND,2,3,3,3,10-14,5,2019,2021,2024,549929.0,5295269.0,26910,2824,2420,35,140.0,13.35,prev,0,,,0,,
F2015_03113_00483,556,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,546055.0,5294691.0,26910,3113,483,32,128.0,12.77,,1,lidar_chm2_2016_50cm,-1,1,,
C2021_02132_02012,557,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,549113.0,5296653.0,26910,2132,2012,8,32.0,6.38,next,0,,,0,,
